[LEVEL] TIMESTAMP | DOMAIN | USER IP | USER ROLE | SCRIPT | ROW | MEMORY USAGE | MESSAGE
[DEBUG] 2018-03-22 18:12:01:9260 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 89 | 116480 | Trying to get mode from get
[INFO ] 2018-03-22 18:12:01:9261 | nlp-course.ru | 212.24.63.49 | guest | core/modefromget.php | 2 | 118328 | Got this file
[DEBUG] 2018-03-22 18:12:01:9262 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 92 | 116560 | Trying to get menu from get
[INFO ] 2018-03-22 18:12:01:9262 | nlp-course.ru | 212.24.63.49 | guest | core/menufromget.php | 2 | 118400 | Got this file
[DEBUG] 2018-03-22 18:12:01:9263 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 95 | 116944 | Trying to get language from get
[INFO ] 2018-03-22 18:12:01:9264 | nlp-course.ru | 212.24.63.49 | guest | core/langfromget.php | 2 | 118824 | Got this file
[INFO ] 2018-03-22 18:12:01:9264 | nlp-course.ru | 212.24.63.49 | guest | core/langfromget.php | 18 | 119320 | Got language from DB (default).Language is ru
[DEBUG] 2018-03-22 18:12:01:9264 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 99 | 117344 | Trying to get all site messages from DB
[DEBUG] 2018-03-22 18:12:01:9265 | nlp-course.ru | 212.24.63.49 | guest | core/messages.php | 11 | 119224 | Got this file
[DEBUG] 2018-03-22 18:12:01:9277 | nlp-course.ru | 212.24.63.49 | guest | core/messages.php | 22 | 146416 | Got 10 messages for this company
[DEBUG] 2018-03-22 18:12:01:9277 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 108 | 144600 | Trying to call autoload_scripts_from_functions.php
[DEBUG] 2018-03-22 18:12:01:9278 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 112 | 144600 | Trying to insert SEND_LETTER function
[INFO ] 2018-03-22 18:12:01:9279 | nlp-course.ru | 212.24.63.49 | guest | core/functions/send_letter.php | 3 | 148160 | Got this file
[DEBUG] 2018-03-22 18:12:01:9280 | nlp-course.ru | 212.24.63.49 | guest | modules/robokassa/callback.php | 8 | 144128 | REQUEST parameters: out_summ=999.000000;OutSum=999.000000;inv_id=19771575;InvId=19771575;crc=95E3108DECF4B518F14A897A6A05D183;SignatureValue=95E3108DECF4B518F14A897A6A05D183;PaymentMethod=BankCard;IncSum=1068.930000;IncCurrLabel=QCardR;
[ERROR] 2018-03-22 18:12:01:9281 | nlp-course.ru | 212.24.63.49 | guest | modules/robokassa/callback.php | 25 | 146744 | JJyiB16bGGwA4Vk1CS3UBAD SIGN. My CRC:BFEA0AEB58790DE09A6B6F261B980047 Received:95E3108DECF4B518F14A897A6A05D183. So, its bad sign
[INFO ] 2018-03-22 18:13:02:0017 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 40 | 66760 | ----- The new request to nlp-course.ru/modules/robokassa/callback.php?out_summ=999.000000&OutSum=999.000000&inv_id=19771575&InvId=19771575&crc=95E3108DECF4B518F14A897A6A05D183&SignatureValue=95E3108DECF4B518F14A897A6A05D183&PaymentMethod=BankCard&IncSum=1068.930000&IncCurrLabel=QCardR [loglevel is DEBUG]----------------
[INFO ] 2018-03-22 18:13:02:0019 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 41 | 66016 | Session id is c7201dbef63c5b6e7f9f2304d2c8e271
[DEBUG] 2018-03-22 18:13:02:0020 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 58 | 65880 | Trying to call insert_function_function.php
[INFO ] 2018-03-22 18:13:02:0022 | nlp-course.ru | 212.24.63.49 | guest | core/insert_function_function.php | 12 | 67888 | Got this file
[DEBUG] 2018-03-22 18:13:02:0022 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 61 | 66176 | Trying to insert insert_module function
[INFO ] 2018-03-22 18:13:02:0023 | nlp-course.ru | 212.24.63.49 | guest | core/insert_module_function.php | 2 | 68184 | Got this file
[INFO ] 2018-03-22 18:13:02:0024 | nlp-course.ru | 212.24.63.49 | guest | core/autoload_scripts_from_functions.php | 11 | 68520 | Got this file
[DEBUG] 2018-03-22 18:13:02:0025 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 66 | 66784 | Trying to check available modules
[INFO ] 2018-03-22 18:13:02:0026 | nlp-course.ru | 212.24.63.49 | guest | core/check_avail_modules.php | 10 | 68776 | Got this file
[DEBUG] 2018-03-22 18:13:02:0065 | nlp-course.ru | 212.24.63.49 | guest | core/check_avail_modules.php | 22 | 100272 | Data about modules received: installed 39, enabled 39, cron enabled for 1
[DEBUG] 2018-03-22 18:13:02:0065 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 69 | 98272 | Trying to get browser
[INFO ] 2018-03-22 18:13:02:0066 | nlp-course.ru | 212.24.63.49 | guest | core/browser.php | 15 | 100144 | Got this file
[DEBUG] 2018-03-22 18:13:02:0067 | nlp-course.ru | 212.24.63.49 | guest | core/browser.php | 51 | 101368 | Browser matched:, version - .User agent was - .NET Framework/v4.0.30319
[DEBUG] 2018-03-22 18:13:02:0069 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 77 | 99632 | This is not bot, but simple user.
[DEBUG] 2018-03-22 18:13:02:0069 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 79 | 99464 | Trying to found injection
[INFO ] 2018-03-22 18:13:02:0070 | nlp-course.ru | 212.24.63.49 | guest | core/check_injection.php | 3 | 101424 | Got this file
[DEBUG] 2018-03-22 18:13:02:0071 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 82 | 100728 | Trying to get template from get
[INFO ] 2018-03-22 18:13:02:0072 | nlp-course.ru | 212.24.63.49 | guest | core/templatefromget.php | 2 | 102832 | Got this file
[DEBUG] 2018-03-22 18:13:02:0074 | nlp-course.ru | 212.24.63.49 | guest | core/templatefromget.php | 31 | 103944 | Sitetemplate has found in DB
[DEBUG] 2018-03-22 18:13:02:0075 | nlp-course.ru | 212.24.63.49 | guest | core/templatefromget.php | 44 | 108016 | Template page is CTATbu
[DEBUG] 2018-03-22 18:13:02:0075 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 85 | 106040 | Trying to get page from get
[INFO ] 2018-03-22 18:13:02:0076 | nlp-course.ru | 212.24.63.49 | guest | core/pagefromget.php | 2 | 108112 | Got this file
[INFO ] 2018-03-22 18:13:02:0077 | nlp-course.ru | 212.24.63.49 | guest | core/functions/process_user_data.php | 2 | 110104 | Got this file
[INFO ] 2018-03-22 18:13:02:0077 | nlp-course.ru | 212.24.63.49 | guest | core/checkuserrole.php | 2 | 111000 | Got this file
[DEBUG] 2018-03-22 18:13:02:0078 | nlp-course.ru | 212.24.63.49 | guest | core/checkuserrole.php | 198 | 111000 | Not found REQUEST or SESSION data
[DEBUG] 2018-03-22 18:13:02:0078 | nlp-course.ru | 212.24.63.49 | guest | core/checkuserrole.php | 201 | 111256 | Userrole is guest
[DEBUG] 2018-03-22 18:13:02:0078 | nlp-course.ru | 212.24.63.49 | guest | core/pagefromget.php | 13 | 109040 | Page from SESSION[] is CTATbu
[DEBUG] 2018-03-22 18:13:02:0081 | nlp-course.ru | 212.24.63.49 | guest | core/pagefromget.php | 37 | 118288 | Page is CTATbu
[DEBUG] 2018-03-22 18:13:02:0082 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 89 | 116480 | Trying to get mode from get
[INFO ] 2018-03-22 18:13:02:0083 | nlp-course.ru | 212.24.63.49 | guest | core/modefromget.php | 2 | 118328 | Got this file
[DEBUG] 2018-03-22 18:13:02:0083 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 92 | 116560 | Trying to get menu from get
[INFO ] 2018-03-22 18:13:02:0085 | nlp-course.ru | 212.24.63.49 | guest | core/menufromget.php | 2 | 118400 | Got this file
[DEBUG] 2018-03-22 18:13:02:0086 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 95 | 116944 | Trying to get language from get
[INFO ] 2018-03-22 18:13:02:0086 | nlp-course.ru | 212.24.63.49 | guest | core/langfromget.php | 2 | 118824 | Got this file
[INFO ] 2018-03-22 18:13:02:0087 | nlp-course.ru | 212.24.63.49 | guest | core/langfromget.php | 18 | 119320 | Got language from DB (default).Language is ru
[DEBUG] 2018-03-22 18:13:02:0088 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 99 | 117344 | Trying to get all site messages from DB
[DEBUG] 2018-03-22 18:13:02:0089 | nlp-course.ru | 212.24.63.49 | guest | core/messages.php | 11 | 119224 | Got this file
[DEBUG] 2018-03-22 18:13:02:0096 | nlp-course.ru | 212.24.63.49 | guest | core/messages.php | 22 | 146416 | Got 10 messages for this company
[DEBUG] 2018-03-22 18:13:02:0096 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 108 | 144600 | Trying to call autoload_scripts_from_functions.php
[DEBUG] 2018-03-22 18:13:02:0097 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 112 | 144600 | Trying to insert SEND_LETTER function
[INFO ] 2018-03-22 18:13:02:0097 | nlp-course.ru | 212.24.63.49 | guest | core/functions/send_letter.php | 3 | 148160 | Got this file
[DEBUG] 2018-03-22 18:13:02:0098 | nlp-course.ru | 212.24.63.49 | guest | modules/robokassa/callback.php | 8 | 144128 | REQUEST parameters: out_summ=999.000000;OutSum=999.000000;inv_id=19771575;InvId=19771575;crc=95E3108DECF4B518F14A897A6A05D183;SignatureValue=95E3108DECF4B518F14A897A6A05D183;PaymentMethod=BankCard;IncSum=1068.930000;IncCurrLabel=QCardR;
[ERROR] 2018-03-22 18:13:02:0099 | nlp-course.ru | 212.24.63.49 | guest | modules/robokassa/callback.php | 25 | 146744 | JJyiB16bGGwA4Vk1CS3UBAD SIGN. My CRC:BFEA0AEB58790DE09A6B6F261B980047 Received:95E3108DECF4B518F14A897A6A05D183. So, its bad sign
[INFO ] 2018-03-22 18:14:03:4971 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 40 | 66760 | ----- The new request to nlp-course.ru/modules/robokassa/callback.php?out_summ=999.000000&OutSum=999.000000&inv_id=19771575&InvId=19771575&crc=95E3108DECF4B518F14A897A6A05D183&SignatureValue=95E3108DECF4B518F14A897A6A05D183&PaymentMethod=BankCard&IncSum=1068.930000&IncCurrLabel=QCardR [loglevel is DEBUG]----------------
[INFO ] 2018-03-22 18:14:03:4973 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 41 | 66016 | Session id is 1bf94eef497b6eeaca9dbed71f713933
[DEBUG] 2018-03-22 18:14:03:4974 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 58 | 65880 | Trying to call insert_function_function.php
[INFO ] 2018-03-22 18:14:03:4976 | nlp-course.ru | 212.24.63.49 | guest | core/insert_function_function.php | 12 | 67888 | Got this file
[DEBUG] 2018-03-22 18:14:03:4976 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 61 | 66176 | Trying to insert insert_module function
[INFO ] 2018-03-22 18:14:03:4977 | nlp-course.ru | 212.24.63.49 | guest | core/insert_module_function.php | 2 | 68184 | Got this file
[INFO ] 2018-03-22 18:14:03:4977 | nlp-course.ru | 212.24.63.49 | guest | core/autoload_scripts_from_functions.php | 11 | 68520 | Got this file
[DEBUG] 2018-03-22 18:14:03:4978 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 66 | 66784 | Trying to check available modules
[INFO ] 2018-03-22 18:14:03:4978 | nlp-course.ru | 212.24.63.49 | guest | core/check_avail_modules.php | 10 | 68776 | Got this file
[DEBUG] 2018-03-22 18:14:03:4984 | nlp-course.ru | 212.24.63.49 | guest | core/check_avail_modules.php | 22 | 100272 | Data about modules received: installed 39, enabled 39, cron enabled for 1
[DEBUG] 2018-03-22 18:14:03:4985 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 69 | 98272 | Trying to get browser
[INFO ] 2018-03-22 18:14:03:4986 | nlp-course.ru | 212.24.63.49 | guest | core/browser.php | 15 | 100144 | Got this file
[DEBUG] 2018-03-22 18:14:03:4987 | nlp-course.ru | 212.24.63.49 | guest | core/browser.php | 51 | 101368 | Browser matched:, version - .User agent was - .NET Framework/v4.0.30319
[DEBUG] 2018-03-22 18:14:03:4988 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 77 | 99632 | This is not bot, but simple user.
[DEBUG] 2018-03-22 18:14:03:4988 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 79 | 99464 | Trying to found injection
[INFO ] 2018-03-22 18:14:03:4989 | nlp-course.ru | 212.24.63.49 | guest | core/check_injection.php | 3 | 101424 | Got this file
[DEBUG] 2018-03-22 18:14:03:4990 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 82 | 100728 | Trying to get template from get
[INFO ] 2018-03-22 18:14:03:4990 | nlp-course.ru | 212.24.63.49 | guest | core/templatefromget.php | 2 | 102832 | Got this file
[DEBUG] 2018-03-22 18:14:03:4992 | nlp-course.ru | 212.24.63.49 | guest | core/templatefromget.php | 31 | 103944 | Sitetemplate has found in DB
[DEBUG] 2018-03-22 18:14:03:4993 | nlp-course.ru | 212.24.63.49 | guest | core/templatefromget.php | 44 | 108016 | Template page is CTATbu
[DEBUG] 2018-03-22 18:14:03:4993 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 85 | 106040 | Trying to get page from get
[INFO ] 2018-03-22 18:14:03:4994 | nlp-course.ru | 212.24.63.49 | guest | core/pagefromget.php | 2 | 108112 | Got this file
[INFO ] 2018-03-22 18:14:03:4994 | nlp-course.ru | 212.24.63.49 | guest | core/functions/process_user_data.php | 2 | 110104 | Got this file
[INFO ] 2018-03-22 18:14:03:4995 | nlp-course.ru | 212.24.63.49 | guest | core/checkuserrole.php | 2 | 111000 | Got this file
[DEBUG] 2018-03-22 18:14:03:4995 | nlp-course.ru | 212.24.63.49 | guest | core/checkuserrole.php | 198 | 111000 | Not found REQUEST or SESSION data
[DEBUG] 2018-03-22 18:14:03:4995 | nlp-course.ru | 212.24.63.49 | guest | core/checkuserrole.php | 201 | 111256 | Userrole is guest
[DEBUG] 2018-03-22 18:14:03:4996 | nlp-course.ru | 212.24.63.49 | guest | core/pagefromget.php | 13 | 109040 | Page from SESSION[] is CTATbu
[DEBUG] 2018-03-22 18:14:03:5000 | nlp-course.ru | 212.24.63.49 | guest | core/pagefromget.php | 37 | 118288 | Page is CTATbu
[DEBUG] 2018-03-22 18:14:03:5001 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 89 | 116480 | Trying to get mode from get
[INFO ] 2018-03-22 18:14:03:5002 | nlp-course.ru | 212.24.63.49 | guest | core/modefromget.php | 2 | 118328 | Got this file
[DEBUG] 2018-03-22 18:14:03:5002 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 92 | 116560 | Trying to get menu from get
[INFO ] 2018-03-22 18:14:03:5003 | nlp-course.ru | 212.24.63.49 | guest | core/menufromget.php | 2 | 118400 | Got this file
[DEBUG] 2018-03-22 18:14:03:5003 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 95 | 116944 | Trying to get language from get
[INFO ] 2018-03-22 18:14:03:5004 | nlp-course.ru | 212.24.63.49 | guest | core/langfromget.php | 2 | 118824 | Got this file
[INFO ] 2018-03-22 18:14:03:5004 | nlp-course.ru | 212.24.63.49 | guest | core/langfromget.php | 18 | 119320 | Got language from DB (default).Language is ru
[DEBUG] 2018-03-22 18:14:03:5004 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 99 | 117344 | Trying to get all site messages from DB
[DEBUG] 2018-03-22 18:14:03:5005 | nlp-course.ru | 212.24.63.49 | guest | core/messages.php | 11 | 119224 | Got this file
[DEBUG] 2018-03-22 18:14:03:5015 | nlp-course.ru | 212.24.63.49 | guest | core/messages.php | 22 | 146416 | Got 10 messages for this company
[DEBUG] 2018-03-22 18:14:03:5015 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 108 | 144600 | Trying to call autoload_scripts_from_functions.php
[DEBUG] 2018-03-22 18:14:03:5015 | nlp-course.ru | 212.24.63.49 | guest | core/start_platform_scripts.php | 112 | 144600 | Trying to insert SEND_LETTER function
[INFO ] 2018-03-22 18:14:03:5016 | nlp-course.ru | 212.24.63.49 | guest | core/functions/send_letter.php | 3 | 148160 | Got this file
[DEBUG] 2018-03-22 18:14:03:5017 | nlp-course.ru | 212.24.63.49 | guest | modules/robokassa/callback.php | 8 | 144128 | REQUEST parameters: out_summ=999.000000;OutSum=999.000000;inv_id=19771575;InvId=19771575;crc=95E3108DECF4B518F14A897A6A05D183;SignatureValue=95E3108DECF4B518F14A897A6A05D183;PaymentMethod=BankCard;IncSum=1068.930000;IncCurrLabel=QCardR;
[ERROR] 2018-03-22 18:14:03:5018 | nlp-course.ru | 212.24.63.49 | guest | modules/robokassa/callback.php | 25 | 146744 | JJyiB16bGGwA4Vk1CS3UBAD SIGN. My CRC:BFEA0AEB58790DE09A6B6F261B980047 Received:95E3108DECF4B518F14A897A6A05D183. So, its bad sign
